show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,description
s2439,TV Show,Glitter Force,,"Laura Bailey, Kate Higgins, Alex Cazares, Colleen O'Shaughnessey, Danielle Nicole, Debi Derryberry, Mary Elizabeth McGlynn, Patrick Seitz, Keith Silverstein",Japan,26-Aug-16,2016,TV-Y7,2,"Anime Series, Kids' TV",Five preteen girls learn they're a legendary superhero squad known as the Glitter Force. Their mission? To defend Earth from evil fairy-tale villains.
s3108,Movie,Jada,Kumaran,"Kathir, Kishore Kumar G., Roshini, Yogi Babu, Kishore",India,7-Feb-20,2019,TV-14,124,"Dramas, International Movies, Sports Movies","Wishing to settle an old score, a promising soccer player defies his coach’s wishes and leads his team to participate in a violent form of the sport."
s5894,Movie,Super Monsters and the Wish Star,Jacob Joice,"Elyse Maloway, Vincent Tong, Erin Mathews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Ian James Corlett, Britt McKillip, Kathleen Barr, Gigi Saul Guerrero",,7-Dec-18,2018,TV-Y,28,Children & Family Movies,"Christmas wishes come true for Lobo, whose favorite cousin arrives for a surprise visit, and for Glorb, who wishes he could be everywhere at once!"
s326,Movie,After Maria,Nadia Hallgren,,United States,24-May-19,2019,TV-PG,38,Documentaries,"Displaced by Hurricane Maria, three Puerto Rican women navigate their families' uncertain futures as their federal housing aid in New York expires."
s5609,Movie,Sillu Karuppatti,Halitha Shameem,"Nivedhithaa Sathish, Leela Samson, Samuthirakani, Sunaina, Manikandan",India,26-Jan-20,2019,TV-14,133,"Comedies, Dramas, Independent Movies","From first crushes to post-marriage relationships, love and connection are at the heart of the four interwoven stories in this anthology film."
s5882,Movie,Sun Dogs,Jennifer Morrison,"Michael Angarano, Melissa Benoist, Xzibit, Allison Janney, Ed O'Neill, J.R. Ramirez, Eric Christian Olsen, Niko Nicotera, Nicholas Massouh, Alexander Wraith, Fernando Chien, Tom Berninger","Mexico, United States",6-Apr-18,2017,TV-MA,94,"Comedies, Dramas, Independent Movies","Rejected by the Marines but eager to serve his country after 9/11, a simple-minded man performs amateur terrorist surveillance with a young runaway."
s5981,TV Show,Tango,,"Bassel Khayyat, Daniella Rahme, Bassam Moughneih, Dana Mardini, Youssef Haddad, Talal Jarday, Sameera Barody",Lebanon,3-Apr-19,2018,TV-14,1,"International TV Shows, Romantic TV Shows, TV Dramas",Shocking secrets begin to unravel when the aftermath of a car crash leaves four best friends questioning the truth of their relationships.
s5828,TV Show,Stories by Rabindranath Tagore,Anurag Basu,,India,5-Jul-18,2015,TV-PG,1,"International TV Shows, TV Dramas",The writings of Nobel Prize winner Rabindranath Tagore come to life in this collection of tales set in early-20th-century Bengal.
s508,Movie,Andaz Apna Apna,Rajkumar Santoshi,"Aamir Khan, Salman Khan, Raveena Tandon, Karisma Kapoor, Paresh Rawal, Mehmood, Deven Verma, Jagdeep, Shakti Kapoor",India,11-May-20,1994,TV-14,160,"Action & Adventure, Comedies, Cult Movies","Broke and with no concrete plans for the future, two young men discover that a stunning heiress lives nearby and try to charm her into marriage."
s5589,TV Show,Shtisel,,"Doval'e Glickman, Michael Aloni, Ayelet Zurer, Neta Riskin, Shira Haas, Sarel Piterman, Zohar Shtrauss, Orly Silbersatz Banai, Sasson Gabai, Shlomo Shitrit",Israel,15-Dec-18,2015,TV-14,2,"International TV Shows, TV Dramas","A Haredi family living in an ultra-Orthodox neighborhood of Jerusalem reckons with love, loss and the doldrums of daily life."
s726,TV Show,Bangkok Love Stories: Objects of Affection,,"Apinya Sakuljaroensuk, Kanokchat Munyadon, Gyeon Seo, Nalin Hohler, Thongpoom Siripipat, Chinawut Indracusin, Preeyada Sitthachai, Akarin Akaranitimaytharatt, Adul Charoenrasameekiat, Kanlaya Lertkasemsup",Thailand,2-Jul-19,2019,TV-14,1,"International TV Shows, Romantic TV Shows, TV Dramas",A kind computer repairman falls for a street-smart graffiti artist whose multiple personality disorder worsens after she witnesses a double murder.
s2547,Movie,Guatemala: Heart of the Mayan World,"Luis Ara, Ignacio Jaunsolo",Christian Morales,"Uruguay, Guatemala",30-Nov-19,2019,TV-G,67,"Documentaries, International Movies","From Sierra de las Minas to Esquipulas, explore Guatemala's cultural and geological wealth, including ancient Mayan cities and other natural wonders."
s5943,Movie,Swiss Army Man,"Dan Kwan, Daniel Scheinert","Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero, Timothy Eulich, Richard Gross, Marika Casteel, Andy Hull, Aaron Marshall, Shane Carruth","United States, Sweden",30-Jan-19,2016,R,97,"Comedies, Dramas, Independent Movies",A washed-up corpse with surprising abilities gives a hopeless man stranded in the wilderness someone to talk to – and a newfound reason to live.
s1268,Movie,Chamatkar,Rajiv Mehra,"Shah Rukh Khan, Naseeruddin Shah, Urmila Matondkar, Malvika Tiwari, Shammi Kapoor, Deven Verma, Tinnu Anand, Anjana Mumtaz, Anjan Srivastav, Rakesh Bedi",India,15-May-17,1992,TV-14,164,"Comedies, International Movies, Sci-Fi & Fantasy","A village schoolteacher and the ghost of a murdered man, who were both betrayed by those closest to them, join forces to help each other."
s1597,TV Show,Danger Mouse,,"Alexander Armstrong, Kevin Eldon, Stephen Fry, Ed Gaughan, Shauna Macdonald, Dave Lamb, Morwenna Banks",United Kingdom,9-Nov-16,2016,TV-Y7,2,"British TV Shows, Kids' TV",The world's greatest super-spy returns to save the world with the help of hapless hamster Penfold and a collection of state-of-the-art gadgetry.
s1809,Movie,Don 2,Farhan Akhtar,"Shah Rukh Khan, Priyanka Chopra, Boman Irani, Lara Dutta, Kunal Kapoor, Om Puri, Alyy Khan, Nawab Shah","India, Germany",15-Dec-19,2011,TV-14,148,"Action & Adventure, International Movies, Music & Musicals","With Asia under his complete control, criminal mastermind Don turns to Europe, battling the mob bosses of each nation along the way."
s5063,Movie,Rafinha Bastos: Ultimatum,,Rafinha Bastos,Brazil,21-Sep-18,2018,TV-MA,63,Stand-Up Comedy,"An off-color joke nearly cost him everything. Brazilian comic Rafinha Bastos talks about that and much more, from his divorce to finding love again."
s6595,Movie,The Life Ahead,Edoardo Ponti,"Sophia Loren, Ibrahima Gueye, Renato Carpentieri, Diego Iosif Pirvu, Massimiliano Rossi, Abril Zamora, Babak Karimi",Italy,13-Nov-20,2020,PG-13,95,"Dramas, International Movies",A Holocaust survivor running a daycare business forms an unlikely friendship with a bitter street kid when she takes him in after he robs her.
s2173,Movie,Fire in Paradise,"Drea Cooper, Zackary Canepari",,United States,1-Nov-19,2019,TV-MA,40,Documentaries,"In this documentary, survivors recall the catastrophic 2018 Camp Fire, which razed the town of Paradise and became California’s deadliest wildfire."
s6409,Movie,The Gospel of John,David Batty,"Selva Rasalingam, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef, David Harewood","United Kingdom, United States, Morocco",20-Oct-18,2014,TV-14,161,"Dramas, Faith & Spirituality","In the first of four word-for-word film adaptations, Aramaic-speaking actors re-create the stories of Jesus' life from the fourth gospel."
s6041,Movie,Thackeray (Marathi),Abhijit Panse,"Nawazuddin Siddiqui, Amrita Rao, Rajeev Panday, Sanjay Narvekar, Rajesh Khera, Prakash Belawadi, Avantika Akerkar",,28-Jun-20,2019,TV-14,135,"Dramas, International Movies","This biopic maps the meteoric rise of far-right Shiv Sena party founder, Bal Thackeray, from controversial cartoonist to powerful Mumbai politician."
s3617,Movie,"Liar, Liar, Vampire",Vince Marcello,"Rahart Adams, Brec Bassinger, Tiera Skovbye, Larissa Albuquerque, Sarah Grey, Drew Tanner, Pauline Egan, Alex Zahara, Samuel Patrick Chu",United States,2-Nov-19,2015,TV-PG,68,"Children & Family Movies, Comedies","When a shy teen transfers to a new school, he elects to mix things up by playing along with the rumor that he's a vampire."
s4058,Movie,Metro,Ananda Krishnan,"Yogi Babu, Bobby Simha, Shirish",India,1-Apr-18,2016,TV-14,116,"Dramas, International Movies, Thrillers","Disgusted by the gold-chain snatchers in his home city of Chennai, a man vows to combat the criminal menace by taking the law into his own hands."
s5660,Movie,Slam,Andrea Molaioli,"Ludovico Tersigni, Jasmine Trinca, Luca Marinelli, Barbara Ramella, Gianluca Broccatelli, Pietro Ragusa, Fiorenza Tessari",Italy,15-Apr-17,2017,TV-MA,99,"Comedies, Dramas, International Movies","Teen father-to-be Sam imagines his future as a young parent and finds a surprising mentor while reading about his idol, pro skateboarder Tony Hawk."
s744,Movie,Barbie: A Fairy Secret,William Lau,"Diana Kaarina, Adrian Petriw, Britt Irvin, Cassandra Morris, Kate Higgins, Silvio Pollio, Brittney Wilson, Alexandra Carter, Nicole Oliver, Barbara Tyson",United States,1-Oct-17,2010,TV-Y7,72,Children & Family Movies,"When devilish fairies capture Ken and fly away with him, Barbie and Raquelle travel to the glittering fairy world of Gloss Angeles to save him."
s5305,TV Show,Running Man,,"Kim Seo-yeong, Um Sang-hyun, Kwon Changwook, Kim Yeon-woo, Kang Shi-hyun, Jeon Tae-yeol, Nam Do-hyeong, Park No-sik",,1-Jan-21,2020,TV-Y7,1,"Kids' TV, TV Comedies","Wanting to bring home the ultimate prize, a group of competitors gather for a championship — and discover both friends and enemies as they play!"
s2307,TV Show,Fukrey Boyzzz,,"Viraaj Modgill, Jasleen Singh, Pooja Punjabi, Viswanathan Sridhar, Manish Bhavan, Suvela Sharma, Surabhi Pandey, Zeel Thakkar",,19-Sep-20,2020,TV-Y,1,"Kids' TV, TV Comedies","A troublemaking trio dreams big, plays hard and stirs up all sorts of classroom mischief in this animated spinoff of the popular Hindi film franchise."
s3723,Movie,Los Herederos,Jorge Hernandez Aldana,"Máximo Hollander, Sebastián Aguirre, Úrsula Pruneda, Rodrigo Mendoza, Germán Bracco, Tomás Manterola, Regina Soto, Diego Velázquez, Mónica Del Carmen, José Egüez, Pablo Cruz",Mexico,12-Aug-17,2015,TV-MA,71,"Dramas, International Movies","Spurred by boredom and peer pressure, a group of suburban teens becomes increasingly violent and find their paths intersecting those of their parents."
s6611,Movie,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,"Mike Diva, Akiva Schaffer","Andy Samberg, Akiva Schaffer, Jorma Taccone, Hannah Simone, Jenny Slate, Sterling K. Brown, Jim O'Heir, Maya Rudolph, Stephanie Beatriz, Alana Haim, Este Haim, Danielle Haim",,23-May-19,2019,TV-MA,30,"Comedies, Music & Musicals, Sports Movies",The Lonely Island spoofs notorious baseball stars Jose Canseco and Mark McGwire in this visual rap album set in the Bash Brothers' 1980s heyday.
s2394,Movie,Ghayal,Rajkumar Santoshi,"Sunny Deol, Meenakshi Sheshadri, Amrish Puri, Moushumi Chatterjee, Kulbhushan Kharbanda, Om Puri, Raj Babbar, Shabbir Khan",India,31-Dec-19,1990,TV-14,163,"Action & Adventure, Dramas, International Movies","Framed for his older brother's murder, a boxer seeks violent revenge against the true killer who's torn his family apart."
s7,Movie,122,Yasir Al Yasiri,"Amina Khalil, Ahmed Dawood, Tarek Lotfy, Ahmed El Fishawy, Mahmoud Hijazi, Jihane Khalil, Asmaa Galal, Tara Emad",Egypt,1-Jun-20,2019,TV-MA,95,"Horror Movies, International Movies","After an awful accident, a couple admitted to a grisly hospital are separated and must find each other to escape — before death finds them."
s4653,TV Show,One on One,,"Flex Alexander, Kyla Pratt, Kelly Perine, Sicily Johnson, Robert Ri'chard",United States,15-Oct-20,2006,TV-14,5,"TV Comedies, Teen TV Shows","When his ex-wife lands a job abroad, athlete-turned-sportscaster Flex Washington assumes full-time custody of their teenage daughter, Breanna."
s6986,Movie,The Wandering Earth,Frant Gwo,"Jing Wu, Chuxiao Qu, Jinmai Zhao, Li Guangjie, Ng Man-Tat, Mike Kai Sui, Qu Jingjing, Yichi Zhang, Yang Haoyu, Arkady Sharogradsky, Hongchen Li, Lei Jiayin, Yi Yang, Zhigang Jiang, Huan Zhang",China,6-May-19,2019,TV-MA,125,"International Movies, Sci-Fi & Fantasy",A looming collision with Jupiter threatens Earth as humans search for a new star. The planet's fate now lies in the hands of a few unexpected heroes.
s5537,TV Show,Shaka Zulu,,"Edward Fox, Robert Powell, Trevor Howard, Fiona Fullerton, Christopher Lee, Henry Cele, Dudu Mkhize, Roy Dotrice, Gordon Jackson, Kenneth Griffith, Conrad Magwaza, Patrick Ndlovu, Roland Mqwebu, Gugu Nxumalo, Tu Nokwe","Italy, South Africa, West Germany, Australia, United States",10-Jan-19,1986,TV-14,1,TV Dramas,"This miniseries recounts the early 19th-century conflict between the expanding British Empire in Africa and Shaka, the leader of the vast Zulu Nation."
s4082,TV Show,Mighty Express,,"Jay Hatton, Zoe Hatz, Meesha Contreras, Dylan Shombing, Tyler Nathan, Leo Orgil, Michela Luci, Ian Ho, Evan Lefeuvre, Annick Obonsawin","United States, Canada",22-Sep-20,2020,TV-Y,1,Kids' TV,Catch a ride with the Mighty Express — a team of trains and their kid friends who overcome trouble on the tracks with quick thinking and teamwork!
s3190,Movie,Jo Koy: In His Elements,Michael McKay,"Jo Koy, Andrew Lopez, Joey Guila, Andrew Orolfo",United States,12-Jun-20,2020,TV-MA,55,Stand-Up Comedy,"Jo Koy brings the laughs and beats to Manila, spotlighting local culture in a one-of-a-kind show featuring Filipino American comedians, DJs and B-boys."
s4714,Movie,Overnight Republic,Murat Kepez,"Çağlar Çorumlu, Büşra Pekin, Ersin Korkut, Gülhan Tekin, Mahir İpek, Uğur Bilgin, Öner Ateş, Hakan Ummak, Patrycja Widlak, Hamza Yazıcı",Turkey,4-Jun-20,2017,TV-MA,105,"Comedies, International Movies","A mayoral candidate wins office, promising to turn a small province into its own country as a war and wacky events with his wife and advisors ensue."
s4848,Movie,Phir Se,"Ajay Bhuyan, Kunal Kohli","Kunal Kohli, Jennifer Winget, Sumona Chakravarti, Sushmita Mukherjee, Kanwaljit Singh, Dalip Tahil, Rajit Kapoor",India,15-Jan-18,2015,TV-14,118,"International Movies, Romantic Movies","The paths of a man and a woman, who have both been recently divorced from their spouses, intersect at an art exhibition in London."
s1624,Movie,Darra,Parveen Kumar,"Gurpreet Ghuggi, Happy Raikoti, Kartar Cheema, Sardar Sohi, Shavendra Mahal, Karamjit Anmol, Pammi Bai, Nirmal Rishi, Manpreet Saggu",India,15-Oct-17,2016,TV-14,121,"Dramas, International Movies","After returning from school and getting married, a popular farmer begins to arouse resentment and jealousy among those around him."
s5555,TV Show,She-Ra and the Princesses of Power,,"Aimee Carrero, AJ Michalka, Marcus Scribner, Karen Fukuhara, Reshma Shetty, Lorraine Toussaint, Keston John, Lauren Ash, Christine Woods, Morla Gorrondona, Antony Del Rio, Dana Davis, Grey Griffin, Genesis Rodriguez, Jordan Fisher, Vella Lovell, Merit Leighton, Sandra Oh, Krystal Joy Brown",United States,15-May-20,2020,TV-Y7,5,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy","Soldier Adora finds a magic sword – and her identity as legendary hero She-Ra. She joins the Rebellion, but her best friend stays with the evil Horde."
s4928,TV Show,Power Rangers Beast Morphers,,"Rorrie D. Travis, Jazz Baduwalia, Jacqueline Scislowski, Abraham Rodríguez, Teuila Blakely, Kristina Ho, Cosme Flores, Kevin Copeland",United States,15-Oct-20,2020,TV-Y7,2,Kids' TV,A new breed of secret agents must stop a ruthless computer virus and its minions from stealing the unlimited clean energy source that created them.
s3094,Movie,Jaane Tu... Ya Jaane Na,Abbas Tyrewala,"Imran Khan, Genelia D'Souza, Manjari Fadnis, Ayaz Khan, Prateik, Ratna Pathak Shah, Arbaaz Khan, Sohail Khan",India,10-Jan-21,2008,TV-14,147,"Comedies, International Movies, Music & Musicals",Soft-spoken Jai and spitfire beauty Aditi couldn't be more different – but their family and friends know that they're a perfect match.
s6885,Movie,The Social Network,David Fincher,"Jesse Eisenberg, Andrew Garfield, Justin Timberlake, Armie Hammer, Max Minghella, Josh Pence, Brenda Song, Rashida Jones, John Getz, David Selby",United States,1-Apr-20,2010,PG-13,121,Dramas,Director David Fincher's biographical drama chronicles the meteoric rise of Facebook CEO Mark Zuckerberg from Harvard sophomore to Internet superstar.
